age,screen_time_hrs_day,sleep_duration_hrs,physical_activity_hrs_week,anxious_before_exams,academic_performance_change,gender_Female,gender_Male,gender_Other,edu_High School,edu_Postgraduate,edu_Undergraduate,sleep_quality_index,lifestyle_balance_score,agegrp_15-18,agegrp_19-22,agegrp_>22,anxEdu_Anxious_HS,anxEdu_Anxious_PG,anxEdu_Anxious_UG,anxEdu_Calm_HS,anxEdu_Calm_PG,anxEdu_Calm_UG,screen_x_sleep
20,9.5,5.4,6.2,0,1,False,True,False,False,False,True,0.055873792838137676,0.1480195850701034,False,True,False,False,False,False,False,False,True,51.3
18,4.3,6.2,4.7,1,1,False,True,False,True,False,False,0.2710950505861991,0.24790223676212667,True,False,False,True,False,False,False,False,False,26.66
23,5.1,4.2,7.4,0,2,False,True,False,False,True,False,0.1187341773950808,0.3290884214239401,False,False,True,False,False,False,False,True,False,21.42
20,10.3,4.1,6.7,1,1,False,True,False,False,False,True,0.013895262199648872,0.14753283223832983,False,True,False,False,False,True,False,False,False,42.23
19,3.1,8.5,2.6,0,1,False,True,False,False,False,True,0.5914421138843087,0.19022283853802685,False,True,False,False,False,False,False,False,True,26.35
20,5.1,5.4,3.9,1,2,False,False,True,False,False,True,0.17671221371832163,0.17343849237207654,False,True,False,False,False,True,False,False,False,27.54
18,4.3,5.9,3.5,1,0,True,False,False,True,False,False,0.25390388928027363,0.18460804865264754,True,False,False,True,False,False,False,False,False,25.37
22,2.2,7.0,4.5,1,1,True,False,False,False,False,True,0.6998320206276725,0.46391752577319595,False,True,False,False,False,True,False,False,False,15.400000000000002
20,6.3,5.6,1.7,0,0,False,False,True,False,False,True,0.13483919566519117,0.061201130851726904,False,True,False,False,False,False,False,False,True,35.279999999999994
17,3.0,4.3,8.6,0,2,False,True,False,True,False,False,0.26899387305674904,0.6501719001145213,True,False,False,False,False,False,True,False,False,12.9
22,2.1,8.3,8.6,1,2,True,False,False,False,True,False,0.8897037447515366,0.9288168674755223,False,True,False,False,True,False,False,False,False,17.430000000000003
22,5.3,7.9,5.3,0,2,False,True,False,False,True,False,0.28309644346301277,0.2268041840108815,False,True,False,False,False,False,False,True,False,41.87
16,6.8,8.8,0.0,1,1,False,False,True,True,False,False,0.23469026567289353,0.0,True,False,False,True,False,False,False,False,False,59.84
16,8.0,4.3,9.8,1,2,False,False,True,True,False,False,0.04825463640352162,0.27783514310565877,True,False,False,True,False,False,False,False,False,34.4
26,6.1,4.2,4.5,0,0,True,False,False,False,True,False,0.08546809643356243,0.16731456611540835,False,False,True,False,False,False,False,True,False,25.62
19,10.9,4.5,1.3,1,1,False,True,False,True,False,False,0.017538578738241398,0.027050042917001638,False,True,False,True,False,False,False,False,False,49.05
18,6.8,6.0,5.1,0,2,False,False,True,True,False,False,0.1332286971336167,0.1701031450879244,True,False,False,False,False,False,True,False,False,40.8
18,10.6,4.2,8.4,0,1,True,False,False,True,False,False,0.013443885514694526,0.17973163447386842,True,False,False,False,False,False,True,False,False,44.52
15,7.6,8.3,0.0,0,1,False,True,False,True,False,False,0.18491307173940236,0.0,True,False,False,False,False,False,True,False,False,63.080000000000005
21,11.0,5.9,6.6,1,2,False,True,False,False,False,True,0.047974633327406896,0.13608252371133572,False,True,False,False,False,True,False,False,False,64.9
24,4.4,5.3,3.8,1,2,True,False,False,False,True,False,0.21261905650070462,0.19587633317712205,False,False,True,False,True,False,False,False,False,23.32
21,10.3,4.9,3.1,1,0,True,False,False,False,True,False,0.033033645016412025,0.06826145969236155,False,True,False,False,True,False,False,False,False,50.470000000000006
17,9.5,4.7,7.3,1,2,True,False,False,True,False,False,0.03771751139330805,0.17428112435673465,True,False,False,True,False,False,False,False,False,44.65
26,11.7,7.2,3.8,1,2,True,False,False,False,True,False,0.06744593126583245,0.07366290497374063,False,False,True,False,True,False,False,False,False,84.24
22,8.9,4.4,1.7,0,1,False,True,False,False,False,True,0.03763008060213183,0.043322150814029146,False,True,False,False,False,False,False,False,True,39.16
16,4.6,7.7,1.0,1,0,False,True,False,True,False,False,0.32827435422906087,0.049305255978014724,True,False,False,True,False,False,False,False,False,35.419999999999995
23,12.0,7.2,2.2,0,1,False,True,False,False,True,False,0.06365505955668602,0.04158077144902506,False,False,True,False,False,False,False,True,False,86.4
20,5.2,6.0,7.8,0,1,False,True,False,False,False,True,0.2001264217670939,0.340206274781902,False,True,False,False,False,False,False,False,True,31.200000000000003
24,4.5,7.2,3.2,0,0,True,False,False,False,True,False,0.3100616869545714,0.16128296988671692,False,False,True,False,False,False,False,True,False,32.4
17,7.3,6.8,4.2,1,0,False,True,False,True,False,False,0.1453405500931031,0.1304900852174294,True,False,False,True,False,False,False,False,False,49.64
25,4.3,7.5,7.9,1,2,False,True,False,False,True,False,0.3455900829118765,0.4166867383874046,False,False,True,False,True,False,False,False,False,32.25
25,7.0,7.2,6.0,0,2,False,False,True,False,True,False,0.16925790825124204,0.19440359520302106,False,False,True,False,False,False,False,True,False,50.4
19,12.0,7.8,2.0,1,2,True,False,False,False,False,True,0.0759753936644317,0.03780070131729551,False,True,False,False,False,True,False,False,False,93.6
25,3.6,8.0,1.6,1,1,False,True,False,False,True,False,0.4633813485804413,0.1008018505790965,False,False,True,False,True,False,False,False,False,28.8
22,9.6,5.8,5.7,0,1,True,False,False,False,True,False,0.06468175096419218,0.13466499563734477,False,True,False,False,False,False,False,True,False,55.68
24,11.4,7.2,7.7,0,2,True,False,False,False,True,False,0.07143632252111637,0.15319231519293314,False,False,True,False,False,False,False,True,False,82.08
18,10.1,5.1,8.4,0,2,True,False,False,True,False,False,0.040234224450839365,0.18862923925994066,True,False,False,False,False,False,True,False,False,51.51
25,9.9,5.4,4.6,0,2,True,False,False,False,True,False,0.050214692699687175,0.10538377150658562,False,False,True,False,False,False,False,True,False,53.46000000000001
26,4.4,4.8,8.2,0,0,False,True,False,False,True,False,0.1846183011953304,0.4226805084348423,False,False,True,False,False,False,False,True,False,21.12
23,2.6,5.9,2.2,0,0,False,True,False,False,True,False,0.47496450669084805,0.19191119502226048,False,False,True,False,False,False,False,True,False,15.340000000000002
23,11.0,7.3,5.7,1,0,False,True,False,False,True,False,0.07933548354590464,0.11752581593251724,False,False,True,False,True,False,False,False,False,80.3
19,10.5,4.7,7.1,1,0,False,True,False,False,False,True,0.026107373343838308,0.15336284351870813,False,True,False,False,False,True,False,False,False,49.35
17,8.1,4.1,0.2,0,2,True,False,False,True,False,False,0.04053541523901326,0.0056001036741630894,True,False,False,False,False,False,True,False,False,33.209999999999994
21,3.6,5.2,8.8,0,1,True,False,False,False,True,False,0.2717317441695951,0.5544101781850308,False,True,False,False,False,False,False,True,False,18.72
21,9.4,4.0,9.0,0,2,True,False,False,False,True,False,0.02066495514685597,0.21715296000895254,False,True,False,False,False,False,False,True,False,37.6
22,10.2,8.1,3.2,0,1,False,True,False,False,True,False,0.11148694203858289,0.07115426025675843,False,True,False,False,False,False,False,True,False,82.61999999999999
21,9.5,4.4,6.2,1,2,False,True,False,False,False,True,0.029936247916952513,0.1480195850701034,False,True,False,False,False,True,False,False,False,41.8
16,2.5,4.6,1.2,0,1,False,True,False,True,False,False,0.3691992018558763,0.10886598531958526,True,False,False,False,False,False,True,False,False,11.5
25,5.2,5.5,5.8,1,1,True,False,False,False,True,False,0.1764334741418142,0.25297389663269637,False,False,True,False,True,False,False,False,False,28.6
21,7.4,4.3,3.2,1,1,False,True,False,False,False,True,0.058993304098819255,0.09807749022914942,False,True,False,False,False,True,False,False,False,31.82
22,7.4,5.5,3.4,0,1,False,True,False,False,False,True,0.09895114237837688,0.10420733336847127,False,True,False,False,False,False,False,False,True,40.7
21,8.9,6.1,2.9,0,0,True,False,False,False,True,False,0.08469652414196585,0.07390249256510857,False,True,False,False,False,False,False,True,False,54.29
26,9.0,5.6,3.3,1,1,True,False,False,False,True,False,0.06913075934569254,0.08316154058800752,False,False,True,False,True,False,False,False,False,50.4
22,7.9,8.1,3.2,0,0,True,False,False,False,False,True,0.16845586534405377,0.09187005492444822,False,True,False,False,False,False,False,False,True,63.99
19,10.5,8.5,5.7,1,2,False,True,False,False,False,True,0.1152831239192387,0.12312228282487835,False,True,False,False,False,True,False,False,False,89.25
16,5.8,4.4,6.7,0,1,True,False,False,True,False,False,0.10274024076400448,0.2619979409637394,True,False,False,False,False,False,True,False,False,25.52
23,11.9,5.1,3.0,1,2,True,False,False,False,True,False,0.021413913970463522,0.05717753136427227,False,False,True,False,True,False,False,False,False,60.69
25,7.5,4.4,0.8,1,2,False,True,False,False,True,False,0.06036962990002548,0.024192447633446842,False,False,True,False,True,False,False,False,False,33.0
20,9.0,7.1,6.4,0,1,False,False,True,False,False,True,0.1101985385640733,0.16128298780704495,False,True,False,False,False,False,False,False,True,63.9
19,9.7,6.7,7.4,1,1,True,False,False,False,False,True,0.08600947684276458,0.17302588714686898,False,True,False,False,False,True,False,False,False,64.99
19,9.6,6.1,4.8,1,1,True,False,False,False,False,True,0.07238195962111224,0.11340210158934297,False,True,False,False,False,True,False,False,False,58.56
15,7.1,4.1,1.9,1,0,True,False,False,True,False,False,0.05810222473316337,0.06069408031461336,True,False,False,True,False,False,False,False,False,29.11
24,5.6,7.4,4.6,1,2,True,False,False,False,True,False,0.24141984924380028,0.18630343874920188,False,False,True,False,True,False,False,False,False,41.44
15,2.5,5.1,1.0,0,0,False,True,False,True,False,False,0.41848052268110864,0.09072165443298773,True,False,False,False,False,False,True,False,False,12.75
23,10.7,7.8,5.1,1,1,False,True,False,False,True,False,0.09543461113748639,0.10810293912131701,False,False,True,False,True,False,False,False,False,83.46
21,7.2,5.8,2.2,0,0,False,True,False,False,True,False,0.1143053109721825,0.0693012818983042,False,True,False,False,False,False,False,True,False,41.76
19,5.2,7.2,9.5,1,2,True,False,False,False,False,True,0.2569894960677651,0.41435379620872687,False,True,False,False,False,True,False,False,False,37.440000000000005
16,7.1,7.4,9.7,0,2,False,True,False,True,False,False,0.1726292675987986,0.3098592521324997,True,False,False,False,False,False,True,False,False,52.54
19,3.1,8.7,7.2,0,1,False,True,False,True,False,False,0.607339315381263,0.5267709374899204,False,True,False,False,False,False,True,False,False,26.97
16,5.9,4.8,0.8,0,0,True,False,False,True,False,False,0.11627748627048737,0.030753110286472665,True,False,False,False,False,False,True,False,False,28.32
24,10.0,5.7,1.5,0,0,False,True,False,False,True,False,0.0562628567511754,0.0340206306185555,False,False,True,False,False,False,False,True,False,57.0
15,2.4,6.6,5.4,0,1,True,False,False,True,False,False,0.5934292003170525,0.5103092976804046,True,False,False,False,False,False,True,False,False,15.839999999999998
21,7.3,4.8,3.0,1,1,False,True,False,False,True,False,0.07783187367270153,0.09320720372673527,False,True,False,False,True,False,False,False,False,35.04
17,7.0,4.1,2.3,1,2,False,True,False,True,False,False,0.06013495550662218,0.07452137816115806,True,False,False,True,False,False,False,False,False,28.7
18,7.7,7.2,3.0,0,2,True,False,False,True,False,False,0.14621728779012097,0.08836527169442851,True,False,False,False,False,False,True,False,False,55.440000000000005
20,5.9,8.8,0.9,0,2,True,False,False,False,False,True,0.2833328496094454,0.03459724907228173,False,True,False,False,False,False,False,False,True,51.92000000000001
26,11.8,5.8,9.0,0,1,True,False,False,False,True,False,0.03692619894847626,0.1729862600212588,False,False,True,False,False,False,False,True,False,68.44
21,7.4,5.8,0.7,0,1,False,True,False,False,False,True,0.10894060194826627,0.021454450987626418,False,True,False,False,False,False,False,False,True,42.92
17,4.0,8.3,5.8,1,0,True,False,False,True,False,False,0.4271048305195609,0.3288660466494677,True,False,False,True,False,False,False,False,False,33.2
25,4.7,7.4,0.1,0,1,False,True,False,False,True,False,0.303770457059002,0.004825620820168405,False,False,True,False,False,False,False,True,False,34.78
22,2.8,4.5,8.0,1,1,True,False,False,False,True,False,0.31182168100980445,0.648011845150409,False,True,False,False,True,False,False,False,False,12.6
15,9.8,6.2,6.5,0,0,True,False,False,True,False,False,0.07170098911890571,0.1504313595709638,True,False,False,False,False,False,True,False,False,60.760000000000005
25,9.7,4.6,5.6,0,1,False,True,False,False,True,False,0.032663701347845714,0.13093850919222513,False,False,True,False,False,False,False,True,False,44.61999999999999
25,4.7,5.6,3.9,1,2,True,False,False,False,True,False,0.20940195270339718,0.18819921198656822,False,False,True,False,True,False,False,False,False,26.32
21,4.9,7.5,0.3,1,1,True,False,False,False,True,False,0.2929640896541438,0.013885970235768735,False,True,False,False,True,False,False,False,False,36.75
20,10.4,4.1,9.2,1,2,False,True,False,False,False,True,0.012952144867872536,0.20063448903494707,False,True,False,False,False,True,False,False,False,42.64
18,4.5,5.7,2.8,0,2,False,True,False,True,False,False,0.22792613764398106,0.14112259865087728,True,False,False,False,False,False,True,False,False,25.65
19,9.9,4.2,5.4,1,1,False,True,False,False,False,True,0.02034721660280954,0.12371138394251358,False,True,False,False,False,True,False,False,False,41.580000000000005
16,5.1,8.6,6.0,1,0,True,False,False,True,False,False,0.3313203105802972,0.2668284498031947,True,False,False,True,False,False,False,False,False,43.85999999999999
16,11.6,4.3,8.9,0,1,False,True,False,True,False,False,0.007151458041448927,0.17401357280544216,True,False,False,False,False,False,True,False,False,49.88
16,9.0,5.4,3.0,1,1,False,True,False,True,False,False,0.06365505544990846,0.0756014005345523,True,False,False,True,False,False,False,False,False,48.6
23,9.9,6.3,7.7,1,1,False,True,False,False,True,False,0.07261529977234538,0.17640326969580641,False,False,True,False,True,False,False,False,False,62.37
15,7.9,5.8,6.1,0,0,False,True,False,True,False,False,0.09671721414840848,0.17512729219972945,True,False,False,False,False,False,True,False,False,45.82
26,8.0,8.0,8.9,0,1,False,False,True,False,True,False,0.16221772215170768,0.2523196707796289,False,False,True,False,False,False,False,True,False,64.0
20,2.0,7.2,6.7,1,2,False,True,False,False,False,True,0.8028747364115887,0.7597937798969245,False,True,False,False,False,True,False,False,False,14.4
23,6.4,6.5,4.7,0,1,False,True,False,False,True,False,0.16606781857943415,0.16655932803438336,False,False,True,False,False,False,False,True,False,41.6
25,4.9,6.1,7.7,1,0,True,False,False,False,True,False,0.22256218896793467,0.3564065693847313,False,False,True,False,True,False,False,False,False,29.89
26,7.5,6.2,0.6,0,1,False,False,True,False,True,False,0.11950723066032498,0.018144335725085125,False,False,True,False,False,False,False,True,False,46.5
25,4.0,8.0,4.9,1,0,True,False,False,False,True,False,0.408624332438025,0.2778351083762746,False,False,True,False,True,False,False,False,False,32.0
20,7.6,6.1,8.7,0,0,False,True,False,False,False,True,0.11358482508320211,0.259631120205889,False,True,False,False,False,False,False,False,True,46.35999999999999
23,4.2,5.6,4.8,0,2,False,True,False,False,True,False,0.2443532422911448,0.2592047689178631,False,False,True,False,False,False,False,True,False,23.52
23,2.8,6.5,6.2,1,2,False,True,False,False,True,False,0.4878264057858341,0.5022091799915669,False,False,True,False,True,False,False,False,False,18.2
17,4.3,4.5,7.4,0,1,False,True,False,True,False,False,0.17367846985262103,0.39031416000845487,True,False,False,False,False,False,True,False,False,19.35
18,3.4,4.4,8.1,1,2,False,True,False,True,False,False,0.2346902187789051,0.5403275578781895,True,False,False,True,False,False,False,False,False,14.96
19,4.0,7.0,2.5,1,1,True,False,False,False,False,True,0.34702267216623905,0.14175260631442577,False,True,False,False,False,True,False,False,False,28.0
15,3.0,9.0,1.2,1,2,True,False,False,True,False,False,0.6550309119235289,0.09072166048109599,True,False,False,True,False,False,False,False,False,27.0
17,9.5,5.7,0.3,1,2,True,False,False,True,False,False,0.0636550563144932,0.007162237987263049,True,False,False,True,False,False,False,False,False,54.15
19,11.5,4.4,1.1,1,0,False,True,False,False,False,True,0.010088389181424615,0.021694315460019174,False,True,False,False,False,True,False,False,False,50.6
18,9.8,4.7,2.6,1,1,True,False,False,True,False,False,0.03398568133136508,0.0601725438283855,True,False,False,True,False,False,False,False,False,46.06
17,3.5,8.4,1.4,1,0,False,True,False,True,False,False,0.5071869677523193,0.09072166480117384,True,False,False,True,False,False,False,False,False,29.4
22,2.8,4.6,5.7,0,1,False,True,False,False,False,True,0.32062191724860595,0.46170843966966635,False,True,False,False,False,False,False,False,True,12.88
15,3.7,7.8,9.3,0,1,False,True,False,True,False,False,0.4352628777018032,0.5700753349197341,True,False,False,False,False,False,True,False,False,28.86
26,10.8,8.9,0.1,1,2,True,False,False,False,True,False,0.11886840682605243,0.0021000389426271654,False,False,True,False,True,False,False,False,False,96.12
20,2.5,4.7,1.1,1,2,True,False,False,False,False,True,0.37905546602092277,0.09979381987628651,False,True,False,False,False,True,False,False,False,11.75
25,11.1,4.2,3.0,1,1,False,True,False,False,True,False,0.009046010449144687,0.061298434154408755,False,False,True,False,True,False,False,False,False,46.62
26,5.9,5.8,6.0,1,0,True,False,False,False,True,False,0.1580413271052269,0.23064832714854497,False,False,True,False,True,False,False,False,False,34.22
17,9.7,8.1,7.4,0,1,True,False,False,True,False,False,0.12157332717271047,0.17302588714686898,True,False,False,False,False,False,True,False,False,78.57
16,7.5,7.5,4.8,1,2,False,True,False,True,False,False,0.16221772009831903,0.1451546858006811,True,False,False,True,False,False,False,False,False,56.25
22,6.2,7.1,9.4,0,0,True,False,False,False,True,False,0.19798642234682412,0.3438644174345719,False,True,False,False,False,False,False,True,False,44.02
17,8.2,5.1,5.2,1,1,True,False,False,True,False,False,0.06906398080763651,0.1438270531163891,True,False,False,True,False,False,False,False,False,41.81999999999999
18,5.6,4.8,6.1,1,2,True,False,False,True,False,False,0.12701675771026477,0.2470545600804634,True,False,False,True,False,False,False,False,False,26.88
16,10.4,8.0,6.6,0,0,True,False,False,True,False,False,0.10535464949131779,0.14393343778594028,True,False,False,False,False,False,True,False,False,83.2
24,5.7,7.0,5.5,0,1,True,False,False,False,True,False,0.2184157197754848,0.2188461453643044,False,False,True,False,False,False,False,True,False,39.9
25,4.3,6.7,5.5,0,2,False,True,False,False,True,False,0.29974698609607503,0.2900983621684462,False,False,True,False,False,False,False,True,False,28.81
15,3.7,6.5,2.7,1,0,False,False,True,True,False,False,0.34868757312879245,0.1655057423960518,True,False,False,True,False,False,False,False,False,24.05
18,3.1,6.5,3.6,1,0,True,False,False,True,False,False,0.43247009891476246,0.2633854687449602,True,False,False,True,False,False,False,False,False,20.15
17,10.6,4.4,6.0,0,2,False,True,False,True,False,False,0.018093068145692462,0.12837973890990603,True,False,False,False,False,False,True,False,False,46.64
22,10.8,6.5,5.0,1,2,False,True,False,False,False,True,0.06411136685419233,0.10500194713135849,False,True,False,False,False,True,False,False,False,70.2
15,3.3,6.8,1.6,1,2,True,False,False,True,False,False,0.42355804133551817,0.10996565240028655,True,False,False,True,False,False,False,False,False,22.44
20,2.1,7.9,8.2,0,1,False,True,False,False,False,True,0.8427691570653775,0.8856160829417771,False,True,False,False,False,False,False,False,True,16.59
26,3.6,5.1,0.4,0,1,False,True,False,False,True,False,0.2648871154406362,0.025200462644774116,False,False,True,False,False,False,False,True,False,18.36
22,9.0,6.6,3.3,1,0,False,True,False,False,False,True,0.09650927882461305,0.08316154058800752,False,True,False,False,False,True,False,False,False,59.4
26,6.6,6.3,2.6,0,1,True,False,False,False,True,False,0.15101741264754112,0.08934710611266904,False,False,True,False,False,False,False,True,False,41.58
22,5.3,5.8,5.5,0,1,False,False,True,False,False,True,0.18546361742269918,0.23536283246412232,False,True,False,False,False,False,False,False,True,30.74
25,3.3,6.5,2.1,1,2,False,True,False,False,True,False,0.40115743878823373,0.14432991877537613,False,False,True,False,True,False,False,False,False,21.45
25,6.3,8.2,0.2,1,0,True,False,False,False,True,False,0.2365308346015802,0.007200133041379616,False,False,True,False,True,False,False,False,False,51.66
20,7.2,6.0,5.1,1,0,False,True,False,False,False,True,0.12114994065178403,0.16065297167334158,False,True,False,False,False,True,False,False,False,43.2
22,2.7,4.3,0.8,1,0,True,False,False,False,True,False,0.30823639438837197,0.0672012274970635,False,True,False,False,True,False,False,False,False,11.61
15,6.3,5.5,7.3,1,2,False,True,False,True,False,False,0.13092797878302237,0.26280485601035675,True,False,False,True,False,False,False,False,False,34.65
17,5.2,7.3,3.9,1,1,False,True,False,True,False,False,0.26172808559282107,0.170103137390951,True,False,False,True,False,False,False,False,False,37.96
25,2.3,8.3,0.5,0,0,True,False,False,False,True,False,0.8050174603118518,0.04930524525948547,False,False,True,False,False,False,False,True,False,19.09
22,6.4,7.0,6.7,0,1,True,False,False,False,True,False,0.18531833921910307,0.23743563783624863,False,True,False,False,False,False,False,True,False,44.8
22,11.2,8.2,6.3,1,0,False,True,False,False,True,False,0.09621594148188964,0.12757736618648338,False,True,False,False,True,False,False,False,False,91.84
16,2.4,8.5,8.7,0,1,False,True,False,True,False,False,0.7885010919990674,0.8221649795962069,True,False,False,False,False,False,True,False,False,20.4
19,7.0,4.6,5.8,0,0,True,False,False,False,False,True,0.07773543175575442,0.18792347536292034,False,True,False,False,False,False,False,False,True,32.2
25,6.2,4.6,0.0,0,1,False,True,False,False,True,False,0.09862889696545571,0.0,False,False,True,False,False,False,False,True,False,28.52
17,5.4,5.0,0.1,0,0,False,True,False,True,False,False,0.14396536235442434,0.004200077496358295,True,False,False,False,False,False,True,False,False,27.0
23,5.5,8.2,6.4,0,0,False,True,False,False,True,False,0.2831809765688769,0.2639175977506899,False,False,True,False,False,False,False,True,False,45.1
23,3.1,6.7,8.8,1,0,True,False,False,False,True,False,0.4483673004117171,0.643831145821014,False,False,True,False,True,False,False,False,False,20.77
26,3.8,5.9,2.8,0,1,False,True,False,False,True,False,0.29838977744405776,0.16711885998228593,False,False,True,False,False,False,False,True,False,22.42
18,7.0,4.8,9.9,1,0,True,False,False,True,False,False,0.0847756222554073,0.3207659320849848,True,False,False,True,False,False,False,False,False,33.6
20,9.2,6.1,0.3,1,0,False,True,False,False,False,True,0.07918938972279915,0.007395789200592154,False,True,False,False,False,True,False,False,False,56.11999999999999
21,8.4,5.4,1.9,1,1,True,False,False,False,False,True,0.07421534027745819,0.05130094995558156,False,True,False,False,False,True,False,False,False,45.36000000000001
15,9.0,7.3,7.9,1,1,False,True,False,True,False,False,0.11567424245985738,0.19908368807432109,True,False,False,True,False,False,False,False,False,65.7
20,4.0,4.1,7.4,0,1,False,True,False,False,False,True,0.16837785737806,0.4195877146907004,False,True,False,False,False,False,False,False,True,16.4
16,3.1,4.4,0.7,1,0,True,False,False,True,False,False,0.26554948319673916,0.05121384114485337,True,False,False,True,False,False,False,False,False,13.640000000000002
23,11.2,4.3,1.4,0,2,True,False,False,False,True,False,0.010413615170817445,0.02835052581921852,False,False,True,False,False,False,False,True,False,48.16
23,7.3,8.6,7.3,1,1,True,False,False,False,True,False,0.2060983588714645,0.2268041957350558,False,False,True,False,True,False,False,False,False,62.78
24,9.1,4.0,6.3,1,1,True,False,False,False,True,False,0.02412167690600034,0.15701829360963585,False,False,True,False,True,False,False,False,False,36.4
16,9.3,5.4,5.8,1,1,True,False,False,True,False,False,0.058885894505103065,0.14144778215227266,True,False,False,True,False,False,False,False,False,50.220000000000006
21,11.8,4.4,3.4,1,2,True,False,False,False,True,False,0.0076915078866428566,0.06535036489691999,False,True,False,False,True,False,False,False,False,51.92000000000001
23,7.1,6.0,5.0,1,0,False,True,False,False,True,False,0.12404203729216545,0.15972126398582465,False,False,True,False,True,False,False,False,False,42.6
24,3.2,8.2,0.9,1,2,False,True,False,False,True,False,0.5472280285859918,0.06378866885470078,False,False,True,False,True,False,False,False,False,26.24
26,11.6,8.7,4.4,1,0,True,False,False,False,True,False,0.10061606134887427,0.08602918206111747,False,False,True,False,True,False,False,False,False,100.92
17,10.8,7.3,6.5,0,0,True,False,False,True,False,False,0.082363713511479,0.13650253127076606,True,False,False,False,False,False,True,False,False,78.84
22,6.3,5.9,6.7,0,1,True,False,False,False,True,False,0.14657284631169765,0.24120445688621786,False,True,False,False,False,False,False,True,False,37.17
16,11.7,6.7,1.0,0,0,True,False,False,True,False,False,0.05691573119624252,0.01938497499308964,True,False,False,False,False,False,True,False,False,78.39
20,4.2,4.7,9.3,0,1,True,False,False,False,False,True,0.1915518185724544,0.5022092397783599,False,True,False,False,False,False,False,False,True,19.74
25,5.6,4.5,6.3,1,2,False,True,False,False,True,False,0.11381640099485688,0.2551547095912982,False,False,True,False,True,False,False,False,False,25.2
23,5.1,5.2,0.6,1,2,False,True,False,False,True,False,0.16704920766444814,0.026682844980319448,False,False,True,False,True,False,False,False,False,26.52
16,6.3,7.8,3.7,1,0,False,True,False,True,False,False,0.22088596707290498,0.13320246126552326,True,False,False,True,False,False,False,False,False,49.14
16,9.4,4.2,8.5,0,1,True,False,False,True,False,False,0.025907650391011866,0.20508890667512183,True,False,False,False,False,False,True,False,False,39.48
21,9.5,4.2,6.4,1,0,True,False,False,False,True,False,0.024748738932715453,0.15279441039494548,False,True,False,False,True,False,False,False,False,39.9
22,5.2,7.2,7.4,1,1,False,True,False,False,False,True,0.2569894960677651,0.32275979915206093,False,True,False,False,False,True,False,False,False,37.440000000000005
22,2.3,4.4,2.9,1,1,False,True,False,False,False,True,0.3871975808916536,0.2859704225050158,False,True,False,False,False,True,False,False,False,10.12
25,2.6,8.7,9.1,0,0,False,True,False,False,True,False,0.7403254690630356,0.7938144885011683,False,False,True,False,False,False,False,True,False,22.62
23,7.4,7.9,0.7,0,1,False,True,False,False,True,False,0.17886681893749212,0.021454450987626418,False,False,True,False,False,False,False,True,False,58.46000000000001
17,4.6,6.6,7.8,0,1,False,True,False,True,False,False,0.2693510250911575,0.3845809966285149,True,False,False,False,False,False,True,False,False,30.36
25,2.0,8.8,6.8,0,1,True,False,False,False,True,False,0.9999999999999998,0.771133985567028,False,False,True,False,False,False,False,True,False,17.6
18,11.8,6.8,6.7,0,2,True,False,False,True,False,False,0.05780812113550013,0.1287786602380482,True,False,False,False,False,False,True,False,False,80.24000000000001
16,2.3,7.5,5.9,0,2,False,True,False,True,False,False,0.7193108183795034,0.5818018940619288,True,False,False,False,False,False,True,False,False,17.25
24,7.9,8.5,9.0,0,2,True,False,False,False,True,False,0.18093215250851385,0.25838452947501067,False,False,True,False,False,False,False,True,False,67.15
18,5.1,6.4,3.5,1,1,False,False,True,True,False,False,0.22502724398768897,0.15564992905186356,True,False,False,True,False,False,False,False,False,32.64
20,8.6,8.9,2.7,1,1,True,False,False,False,False,True,0.1708133059530516,0.07120596990292608,False,True,False,False,False,True,False,False,False,76.54
21,5.6,7.2,7.6,1,2,True,False,False,False,False,True,0.23261961143352827,0.3078056814117248,False,True,False,False,False,True,False,False,False,40.32
18,4.7,4.4,9.9,1,0,False,True,False,True,False,False,0.14648961646632735,0.4777364611966732,True,False,False,True,False,False,False,False,False,20.680000000000003
16,7.2,6.1,2.0,0,1,True,False,False,True,False,False,0.12457225549158477,0.06300116536209474,True,False,False,False,False,False,True,False,False,43.92
20,3.6,6.8,7.1,0,0,False,True,False,False,False,True,0.3812458038329357,0.44730821194474074,False,True,False,False,False,False,False,False,True,24.48
21,3.5,4.7,6.7,1,1,True,False,False,False,True,False,0.2466999564775869,0.4341679672627606,False,True,False,False,True,False,False,False,False,16.45
22,2.7,4.6,9.0,1,2,False,True,False,False,True,False,0.3356149067691604,0.7560138093419645,False,True,False,False,True,False,False,False,False,12.42
23,4.7,7.3,5.3,0,1,False,True,False,False,True,False,0.2985277623725795,0.255757903468926,False,False,True,False,False,False,False,True,False,34.31
20,9.2,4.9,7.4,1,0,False,True,False,False,False,True,0.04704938851773793,0.18242946694794016,False,True,False,False,False,True,False,False,False,45.08
24,2.4,6.4,0.4,0,2,False,True,False,False,True,False,0.5728953169821036,0.03780068871706698,False,False,True,False,False,False,False,True,False,15.36
23,2.5,5.4,8.5,0,1,True,False,False,False,True,False,0.4480493151762482,0.7711340626803957,False,False,True,False,False,False,False,True,False,13.5
21,6.7,8.0,9.4,1,1,True,False,False,False,True,False,0.21002796478515817,0.31820289757550235,False,True,False,False,True,False,False,False,False,53.6
